date,PDM_angles,PDM_distance,Granger,Lagged_correlation,Multivariate_regression,Transfer_entropy,Linear_pooling,Median_pooling
2013-09-01,0.1722032552629441,0.17225117667317183,0.9510607655386173,0.9332165311523618,0.978998676452487,0.7703122228975291,0.9272727272727271,1.0
2013-10-01,-0.05840926461245342,-0.05841944125526216,0.5310321719186601,0.5343490267123032,0.6057448181907613,0.39222576248970237,0.5272727272727272,0.7
2013-11-01,1.5,1.5,0.5314087150798495,0.5759763954816212,0.6683227871684106,0.43809488765822635,0.5636363636363637,0.8
2013-12-01,1.2297472540286554,1.2304347826086959,0.7399144827649267,0.7405282582166038,0.8083486561009077,0.5874479589219915,0.7363636363636362,0.8
2014-01-01,0.39999999999999997,0.39999999999999997,0.6453706342301335,0.6482799429804861,0.7189840862093345,0.5476214840555961,0.6454545454545455,0.8
2014-02-01,0.5454545454545454,0.5454545454545454,0.5516825996560216,0.5463546406009907,0.6257856468057595,0.496502607706076,0.5454545454545455,0.4
2014-03-01,0.24940246911728228,0.24938650306748467,0.32117641663811314,0.3279959141864971,0.40583573107999693,0.2544427684331685,0.32727272727272727,0.3
2014-04-01,1.0799141077539087,1.0801886792452828,0.4962150075189976,0.514296327629185,0.5836750723440535,0.43350498589947484,0.5090909090909093,0.6
2014-05-01,0.1405054735975475,0.1409908735332464,0.29010904108322216,0.3147690895512436,0.3947472406629034,0.25786257598132767,0.3090909090909091,0.4
2014-06-01,0.3909090909090908,0.3909090909090908,0.36521565388906047,0.3927411482232679,0.45372666228132635,0.30112800599924855,0.39090909090909093,0.5
2014-07-01,0.3,0.3,0.2820006770740279,0.29501910827496175,0.3458118852165281,0.18915921798628424,0.30000000000000004,0.4
2014-08-01,0.560875938619039,0.5608260325406756,0.38377290916764784,0.401840070119864,0.4369570678408272,0.29549994411523856,0.4090909090909091,0.4
2014-09-01,-0.06666666666666665,-0.06666666666666665,0.29801830204036084,0.32422356151648507,0.38085828115186443,0.21639543077115259,0.3272727272727273,0.3
2014-10-01,0.2909090909090909,0.2909090909090909,0.2670851114896361,0.2938495724406057,0.3579096009010242,0.19372648802249673,0.29090909090909095,0.4
2014-11-01,0.1,0.1,0.2467225203260559,0.2543295960089423,0.30632781186362684,0.1517977071201636,0.2545454545454546,0.3
2014-12-01,-0.3322342166223555,-0.3321026282853567,-0.29880090890555416,-0.2764866852054992,-0.20529700221657854,-0.3784005454326246,-0.28181818181818186,-0.1
2015-01-01,-1.6130783798792785,-1.6109227871939737,-0.6966939416867828,-0.6684892374296457,-0.6111223712438524,-0.7604551162153478,-0.6727272727272726,-0.5
2015-02-01,-0.10420145409016002,-0.1045714285714286,-0.4208841757577157,-0.40380711954386267,-0.3661080374200641,-0.47373080903585946,-0.4090909090909091,-0.3
2015-03-01,0.0,0.0,-0.1760305859036998,-0.14659008016682054,-0.10234325450143344,-0.19890555303851032,-0.15454545454545457,0.0
2015-04-01,0.3282113410993903,0.32783725910064243,-0.04298869510441942,0.0023594971991309707,0.04302808995470814,-0.0503401306198108,-0.009090909090909066,0.0
2015-05-01,0.6825712052611791,0.6820622070728589,0.33154648830328004,0.394903036889142,0.41864969391799906,0.3250506579101293,0.38181818181818183,0.3
2015-06-01,0.2,0.2,0.34545081297363356,0.3907190456112439,0.40767856672781855,0.3401998345443942,0.38181818181818183,0.4
2015-07-01,0.9,0.9,0.3470413907921739,0.39404633050036475,0.4049101592667513,0.32095998791704194,0.38181818181818183,0.4
2015-08-01,0.2,0.2,0.28638613423521186,0.3243987599198941,0.3207726891777995,0.26215721439355794,0.31818181818181823,0.3
2015-09-01,0.1,0.1,0.07375342286448977,0.10935109180354298,0.106812194160614,0.056324014979868144,0.1,0.2
2015-10-01,0.5160812119232837,0.5160409556313993,0.2774861851405798,0.3063518655313111,0.3010024902136126,0.2519278107472159,0.3,0.3
2015-11-01,-0.1,-0.1,0.24353234191083994,0.22916660150079365,0.2168992522579668,0.19131257743653557,0.22727272727272727,0.1
2015-12-01,0.9999999999999998,0.9999999999999998,0.41037002420621793,0.3882545676734771,0.36999929581941116,0.3464415514391983,0.39090909090909093,0.3
2016-01-01,0.4272727272727273,0.4272727272727273,0.4500082667030214,0.42837445749301317,0.427652765199904,0.38162575135535226,0.42727272727272725,0.3
2016-02-01,0.03411075158278869,0.03415036475774352,0.11414244076380643,0.08550852637503983,0.07127427551204396,-0.0050067258136247406,0.0909090909090909,-0.1
2016-03-01,-0.4333333333333333,-0.4333333333333333,0.10386403920086595,0.07411270567273216,0.07427707217716982,-0.018470121572427264,0.07272727272727275,0.0
2016-04-01,-0.1,-0.1,0.031655039597875724,0.0038285303987418695,0.01109786573847539,-0.06617035608840359,0.009090909090909045,-0.2
2016-05-01,0.44999999999999996,0.44999999999999996,0.10350258030561928,0.07709639927880979,0.08831892013271407,0.024266772974395275,0.08181818181818179,-0.1
2016-06-01,0.44999999999999996,0.44999999999999996,0.26783303065144126,0.2497924847282521,0.25570475951904126,0.22208505723563246,0.2545454545454545,0.2
2016-07-01,0.6499999999999999,0.6499999999999999,0.30945397040435063,0.29592042012339975,0.31572887479463263,0.30134168696612185,0.3,0.3
2016-08-01,0.875,0.875,0.4347423242107987,0.38927074438368314,0.39835752652886913,0.3874614034706193,0.39090909090909093,0.4
2016-09-01,0.5,0.5,0.4669093769258126,0.4383328413786413,0.4646151575966251,0.44460682090076376,0.4363636363636364,0.5
2016-10-01,1.0666666666666669,1.0666666666666669,0.6959060173513961,0.6456474582092415,0.6548292186698063,0.6594930776877509,0.6454545454545455,0.6
2016-11-01,0.55,0.55,0.6137874495209873,0.5844610834615032,0.6142242345282724,0.5763591699554937,0.5818181818181818,0.5
2016-12-01,1.6,1.6,1.026662515927307,0.9973319659811934,1.0229434918633757,1.0137651135533412,0.9909090909090907,0.9
2017-01-01,1.8569345704235112,1.8571537872991581,1.7014325593979398,1.634355047427075,1.6350306022721208,1.7170318548120127,1.627272727272727,1.6
2017-02-01,3.1283217634507863,3.1280813214739513,1.907058605891447,1.8454732021395484,1.8443052851333457,1.8916267949385501,1.8363636363636364,1.6
2017-03-01,1.3158719665599319,1.3155721056194987,1.5194366984037093,1.4764167256397858,1.4795046598481294,1.5648932242014177,1.4727272727272724,1.4
2017-04-01,2.1566153668887718,2.1568561872909697,1.8764062962440944,1.8386176243816685,1.8252869234888438,1.9092015732286716,1.8272727272727276,2.0
2017-05-01,1.1307117027966935,1.1314285714285715,1.3974120305981068,1.3340082148596273,1.32834315246815,1.3992182968155125,1.3272727272727272,1.5
2017-06-01,0.8584518538941688,0.8583333333333334,1.152795429558303,1.1000268677869167,1.1120146787268617,1.1212731066484911,1.0909090909090908,1.0
2017-07-01,1.6333333333333333,1.6333333333333333,1.2316977027846598,1.1907770099943162,1.181959379476941,1.1839267643268823,1.1818181818181817,1.2
2017-08-01,1.7370768838245718,1.7375,1.390257262570775,1.3742412996293705,1.3724539764767638,1.3735483185338426,1.3636363636363638,1.4
2017-09-01,1.95,1.95,1.4594944638007044,1.427007837779913,1.42596120723545,1.4346886231245852,1.418181818181818,1.4
2017-10-01,1.248115307972582,1.2480988593155895,1.3398947474461516,1.318986096725596,1.3222527192790554,1.3407236441800658,1.309090909090909,1.3
2017-11-01,2.0660348356825096,2.065693430656934,1.5017951428589524,1.469840599443197,1.4658527831042516,1.4772364492406909,1.4636363636363638,1.5
2017-12-01,0.909269220956143,0.9093749999999999,1.311588940132558,1.2870001940033964,1.2831317956574084,1.2927661709657166,1.281818181818182,1.2
2018-01-01,1.1363636363636362,1.1363636363636362,1.1635740823750202,1.1440456667639076,1.1711390299122189,1.1183171053677534,1.1363636363636365,1.2
2018-02-01,1.0272727272727271,1.0272727272727271,1.0383045469766885,1.0296074405487718,1.0447917097508004,1.0190121712597513,1.0272727272727271,1.2
2018-03-01,1.5767318089493356,1.5767441860465117,1.1463067923979542,1.1437003718995002,1.1906757062201816,1.1744457285627588,1.1363636363636362,1.0
2018-04-01,0.9250771208161128,0.9249999999999999,1.0382979127595708,0.9946606700708247,1.0462049687553068,1.0328780134125928,0.9909090909090909,1.0
2018-05-01,2.178824838231377,2.1790301441677586,1.657346703583498,1.6568529149290718,1.6952557154340906,1.716358391447805,1.6454545454545453,1.9
2018-06-01,2.3,2.3,1.823307017812682,1.7928198566367217,1.8275964601364871,1.8743778491012426,1.7818181818181817,2.0
2018-07-01,2.357073088174195,2.357142857142857,1.9723612989060666,1.9495634616038777,1.9927904433669545,2.02665082544636,1.9363636363636363,2.2
2018-08-01,1.12761031619454,1.1274052478134111,1.8366159174867038,1.8087074000608316,1.8559615805945429,1.8670665357489427,1.7999999999999998,1.9
2018-09-01,1.863636363636364,1.863636363636364,1.8841320922793559,1.872439224566095,1.911584683750391,1.957402224836824,1.8636363636363638,1.8
2018-10-01,2.4,2.4,2.027173931961684,2.003349227542467,2.0340922282852847,2.0404463227903316,2.0000000000000004,1.9
2018-11-01,1.4306373667043901,1.4305263157894736,1.7492649458472909,1.7235717558392905,1.755953017017969,1.732742737236534,1.718181818181818,1.7
2018-12-01,0.9219671629802388,0.9226904376012967,1.3817676760713808,1.3671410351640712,1.399711875037848,1.3460083971410408,1.3636363636363635,1.3
2019-01-01,0.7541324412732197,0.7541666666666667,1.2407046246925548,1.2386212347384413,1.252884745079698,1.1679992878308716,1.2363636363636363,1.2
2019-02-01,1.7,1.7,1.4041867322722505,1.3852892037133702,1.3908748845485408,1.3135087412978979,1.3818181818181818,1.3
2019-03-01,1.4454545454545455,1.4454545454545455,1.467551590436354,1.445029586681411,1.4202361418126244,1.3310836136613273,1.4454545454545455,1.3
2019-04-01,2.171898735634202,2.1727554179566564,1.6342130820904592,1.6545102330383443,1.6374718411962303,1.5418578380099175,1.6545454545454548,1.6
2019-05-01,1.0999999999999999,1.1,1.1995391700042246,1.1882200964575966,1.183790580317549,1.063254112362316,1.190909090909091,1.1
2019-06-01,1.1818181818181819,1.1818181818181819,1.1721475394587992,1.1832331943500098,1.1876643263262152,1.0532969291500671,1.1818181818181819,1.1
2019-07-01,0.5226697270524105,0.5222222222222223,0.8985920794289571,0.8774728829652952,0.887205843160868,0.7436153639211385,0.8818181818181817,1.0
2019-08-01,1.3,1.3,0.9740507667763667,0.9518168181509663,0.9595553952010084,0.7793291194760336,0.9545454545454546,0.9
2019-09-01,0.4374153163544271,0.437037037037037,0.7692515196402815,0.7592376348454067,0.7638876968095734,0.6011122836549403,0.7636363636363637,0.6
2019-10-01,0.3333333333333333,0.3333333333333333,0.6573571675742338,0.6628582909529569,0.6667949124787339,0.4943741753811396,0.6636363636363636,0.6
2019-11-01,1.479489041304264,1.47932770088082,0.8629022477347708,0.8709546855643059,0.8698727752249701,0.7549599798411847,0.8727272727272727,0.8
2019-12-01,2.203852178055466,2.20541346973572,1.2340312246621485,1.232326138143125,1.230871189810794,1.120697916243083,1.2363636363636363,1.1
2020-01-01,1.3,1.3,1.2991101910007226,1.2967362705020529,1.316640944320768,1.2627261941099335,1.3,1.2
2020-02-01,0.7988105967098829,0.799052693901717,1.0560200841250047,1.072213421272278,1.1131893535508808,1.0416120562335893,1.0727272727272728,1.0
2020-03-01,0.20871961716767945,0.20842062904837935,0.6254646339236135,0.6431825553900742,0.6659962634400818,0.5585132956369356,0.6454545454545454,0.5
2020-04-01,0.012542677990695833,0.011776753712237575,0.12917974223972417,0.14179600243091287,0.15977989661138106,0.03736704345686763,0.1363636363636364,0.0
2020-05-01,-0.4724188889159559,-0.4723238180196253,-0.07949765874347745,-0.08811405766451691,-0.0633444206407836,-0.18151292650047618,-0.09090909090909091,-0.2
2020-06-01,0.2,0.2,0.10185472149629338,0.10993111469382152,0.1368165248940571,-0.027125798592133363,0.1,0.2
2020-07-01,1.6,1.6,0.43201940013949314,0.3694217711884335,0.42402125338728874,0.20968824108614303,0.3636363636363636,0.7
2020-08-01,-0.8039183992553376,-0.8075829078085194,-0.2887922231336409,-0.31172492240357935,-0.23923914209661665,-0.38900487744817935,-0.31818181818181823,-0.2
2020-09-01,0.3,0.3,-0.24711022334902272,-0.29879968618420827,-0.24964115438551687,-0.4412328246171687,-0.3,-0.4
2020-10-01,-0.2818181818181818,-0.2818181818181818,-0.20805632328879353,-0.27931454147286955,-0.23569024319207416,-0.42140426234907724,-0.28181818181818186,-0.5
2020-11-01,0.65,0.65,-0.20550882030511816,-0.26112441774290174,-0.21134682578392242,-0.37122133456871087,-0.26363636363636367,-0.3
2020-12-01,0.2,0.2,-0.19629640556974823,-0.2500825296836329,-0.2075215355347476,-0.37579012971952264,-0.25454545454545446,-0.3
2021-01-01,1.0399956795690788,1.0364377716128224,0.481167249077317,0.5166579517754537,0.5832216675513491,0.41024974344866294,0.5000000000000002,0.7
2021-02-01,1.2000000000000002,1.2000000000000002,0.5261085240658909,0.5426930142245219,0.5977442775839374,0.40535005579877575,0.5272727272727273,0.8
2021-03-01,1.5791842037339632,1.5766169825318674,0.9350297384295949,0.9503764200166835,1.0292973681217936,0.8600322741104068,0.9363636363636361,1.4
2021-04-01,1.840782901735473,1.840487926429478,1.301335769819906,1.3248520612991561,1.3970282707102957,1.2567195663636288,1.3181818181818181,1.7
2021-05-01,2.1285640204166723,2.1282858811003877,1.6739487041395587,1.7154655425193073,1.7811082191959393,1.6178658570180338,1.709090909090909,2.0
2021-06-01,1.6727272727272726,1.6727272727272726,1.6702522671585223,1.6701737502013307,1.7094336476144842,1.620653568173069,1.672727272727273,1.9
2021-07-01,2.4195127455053678,2.4190476190476193,1.7340628016134656,1.8140104048812722,1.8388347276214925,1.8079079776912135,1.8090909090909089,1.5
2021-08-01,3.241713343083885,3.2434410045806352,2.6406872828684853,2.688359442186019,2.681442394945704,2.6403633699044966,2.681818181818182,2.7
2021-09-01,3.1800194738255354,3.1804841601912734,2.9077456758412357,2.997229651207392,2.985467122639485,2.9657481839043807,2.990909090909091,3.0
2021-10-01,4.199999999999999,4.199999999999999,3.707233820357534,3.801808042072759,3.7673639701244666,3.7752138480204116,3.8,3.7
2021-11-01,5.455115965110368,5.454475524475525,4.584422784018807,4.6750118132921505,4.589446453308211,4.522610231845209,4.672727272727273,4.1
2021-12-01,4.8,4.8,4.72141770305345,4.804597006301783,4.6919796610604,4.6924956593998575,4.8,4.4
2022-01-01,5.6905438218156235,5.695909849749583,5.333395299185132,5.296780302561142,5.147498356082104,5.074187683610721,5.299999999999999,5.1
2022-02-01,7.3,7.3,6.107440907472178,6.0548262898443745,5.914670325300085,5.94263036953375,6.054545454545456,5.7
2022-03-01,9.3,9.3,7.593709864895714,7.556076419304294,7.3584036352329445,7.292418822529991,7.554545454545455,6.9
2022-04-01,9.3,9.3,7.744011547120424,7.722855642523185,7.518857326592569,7.472644200227863,7.7272727272727275,7.4
2022-05-01,9.069026219282954,9.06204024982651,8.360920132281993,8.362334994540443,8.171857020156553,8.157190265957842,8.372727272727273,8.3
2022-06-01,10.162231181889812,10.159497077108657,9.165126832530436,9.128400967036434,8.938163789394386,8.995688465013458,9.145454545454546,9.0
2022-07-01,10.27098640628646,10.273129437465865,9.498569663969171,9.451085448365847,9.247545287883742,9.25921853854601,9.463636363636365,9.4
2022-08-01,10.85684446698337,10.856958250497017,9.694969190132891,9.620318752471283,9.378708629873575,9.29510613896014,9.627272727272727,9.3
2022-09-01,10.41818181818182,10.41818181818182,10.486413158543376,10.40910073904158,10.0934929719908,9.748832353555203,10.418181818181818,9.8
2022-10-01,16.8,16.8,10.750036352507244,10.739114974910667,10.482442189560484,10.012419719012332,10.727272727272725,10.6
2022-11-01,8.025293680531181,8.040049673082853,9.769153367738946,9.812459766026034,9.695176813555417,9.382070094688219,9.8,10.2
2022-12-01,7.800435155142413,7.801180092355056,9.127934192416252,9.119258559746731,9.015025169382735,8.651280596210558,9.10909090909091,9.6
2023-01-01,6.9033902860708425,6.898187863346101,8.319309926151366,8.325764527073636,8.300077348108825,8.04999219972898,8.318181818181818,7.9
2023-02-01,7.000000000000002,7.000000000000001,8.020767940951986,8.090848084555715,8.091421641205905,7.815685134507082,8.081818181818182,8.1
2023-03-01,5.667762626190536,5.671671281467596,6.397971353168277,6.496141670742734,6.564665019863245,6.401400853125802,6.490909090909092,6.7
2023-04-01,6.309090909090909,6.309090909090909,6.247592792790147,6.3224326069801196,6.402462089670882,6.1899239416691545,6.3090909090909095,6.3
2023-05-01,3.4532066240031467,3.4591549295774646,5.547865906056087,5.582069783634828,5.610593508996006,5.332365720746104,5.572727272727273,5.4
2023-06-01,4.751504983804276,4.751856594110116,4.68650489863212,4.796736472242379,4.836491666647564,4.508281307639061,4.781818181818182,4.8
2023-07-01,2.9499999999999993,2.9499999999999993,4.513562394060589,4.61089178415066,4.653470873442227,4.421783864017025,4.6,4.6
2023-08-01,3.5,3.5,4.449443133121293,4.569014511340062,4.638129200141725,4.573861938264352,4.554545454545454,4.9
2023-09-01,3.1120462730452054,3.112399371686628,3.5634708602750016,3.679940091455796,3.8275049025083305,3.9767216018572693,3.663636363636364,4.3
2023-10-01,0.7432601971342341,0.7494396368279188,2.470260803195762,2.5409566893107622,2.66478548753959,2.8913327399102027,2.545454545454546,3.2
2023-11-01,2.1727272727272724,2.1727272727272724,2.1510385390926303,2.170622725893978,2.2294298304613567,2.3679794458895747,2.172727272727273,2.3
2023-12-01,3.6287783596608634,3.6322033898305084,2.560312803747402,2.6290725988385164,2.692466524068856,2.8053791412789475,2.6363636363636362,3.2
2024-01-01,2.6636363636363636,2.6636363636363636,2.64250896311792,2.66297979508781,2.6612744628124485,2.734256467113872,2.663636363636364,3.1
2024-02-01,1.1,1.1,2.623425970387126,2.6052880070252242,2.5975143251857795,2.6607072187845056,2.6090909090909093,2.7
2024-03-01,2.590909090909091,2.590909090909091,2.651186343101357,2.5898551064107176,2.5320735198294524,2.6178522989082027,2.590909090909091,2.6
2024-04-01,1.5,1.5,2.5739237839760407,2.518128443399032,2.469395008609473,2.5886533181444022,2.518181818181818,2.4
2024-05-01,3.8361075176232684,3.834935718278368,2.7066939197501356,2.6922483525203424,2.6515734196780794,2.8106264169802984,2.6818181818181817,2.7
2024-06-01,2.6363636363636362,2.6363636363636362,2.6995579561499072,2.644032364242137,2.591580409360872,2.7030378064165514,2.6363636363636362,2.5
2024-07-01,5.4,5.4,2.7272920135351133,2.669699793614515,2.6131351996565932,2.704274526218238,2.663636363636364,2.7
2024-08-01,2.272727272727273,2.272727272727273,2.3487202887935266,2.2697656803182267,2.2187525203078615,2.258232054888355,2.272727272727273,2.2
2024-09-01,1.3550321846740045,1.3550102249488754,2.079274215035483,1.9726090481928977,1.9036166846339644,1.9389780078776584,1.972727272727273,1.8
2024-10-01,2.9999999999999996,2.9999999999999996,2.247405901208641,2.1562180853167496,2.102976679472776,2.1230438364263455,2.1545454545454543,1.8
2024-11-01,2.6672661965041025,2.667895362663496,2.496538450208562,2.403169462302876,2.3411368125339647,2.354610266370228,2.4,2.4
2024-12-01,3.3852385969710035,3.385074626865672,2.5901832630801316,2.533111310339621,2.4698807593121055,2.4989406878842475,2.5272727272727273,2.8
2025-01-01,3.445881623881246,3.4457627118644067,2.697796290334284,2.6539571074133104,2.5975755683411985,2.6142999158294113,2.6545454545454548,2.8
2025-02-01,1.7,1.7,2.582537533219345,2.526113524395913,2.4292647103875513,2.4035856650994187,2.5272727272727273,2.6
2025-03-01,0.9,0.9,2.4178347722808304,2.375161327882713,2.282769350819588,2.208856373967116,2.381818181818182,2.2
2025-04-01,2.4000000000000004,2.4000000000000004,2.4297758172391646,2.3940455613026956,2.3004836439870036,2.1752298305371784,2.4,2.2
2025-05-01,2.035740847043364,2.0357462990628825,2.1783225561150763,2.126261670489648,2.042369329580973,1.9711552753736878,2.1363636363636362,2.0
2025-06-01,2.8488115123555353,2.8487951807228917,2.3311361221856273,2.27188341573991,2.1882677792028273,2.1598041703865887,2.2818181818181817,2.1
2025-07-01,2.3272727272727276,2.3272727272727276,2.3887156750883776,2.316949771638387,2.2367542776585836,2.2384720517609265,2.327272727272727,2.5
2025-08-01,2.5999999999999996,2.5999999999999996,2.399438785759037,2.3537269658978754,2.2866434460939313,2.241918247906907,2.363636363636364,2.4
2025-09-01,2.4090909090909087,2.4090909090909087,2.396521922814929,2.404015697410162,2.3529592542012194,2.2482021453794276,2.409090909090909,2.4
2025-10-01,2.0,2.0,2.234670576465544,2.260430657296801,2.1880490035734472,2.1121436657333708,2.2636363636363637,2.3
2025-11-01,3.3744238195238987,3.3741935483870966,2.3558456786436124,2.390825289943848,2.303226712038393,2.2728971614200546,2.4,2.6
2025-12-01,0.9583071379322933,0.9583892617449663,2.2720148095530557,2.271354994113217,2.1865837884991253,2.162619343246808,2.281818181818182,2.4
